,Voltage (V),Sample,dQ/dV
386,4.127,19,0.091435185
387,4.128,19,0.091481481
388,4.129,19,0.091481481
389,4.13,19,0.182962963
390,4.131,19,0.091481481
391,4.132,19,0.114351852
392,4.133,19,0.137222222
393,4.134,19,0.114351852
394,4.135,19,0.091481481
395,4.136,19,0.137222222
396,4.137,19,0.137222222
397,4.138,19,0.137083333
398,4.139,19,0.091388889
399,4.14,19,0.114305556
400,4.141,19,0.114351852
401,4.142,19,0.091481481
402,4.143,19,0.137222222
403,4.144,19,0.137222222
404,4.145,19,0.091481481
405,4.146,19,0.091481481
406,4.147,19,0.091481481
407,4.148,19,0.137222222
408,4.149,19,0.137222222
409,4.15,19,0.091481481
410,4.151,19,0.182962963
411,4.152,19,0.091481481
412,4.153,19,0.091481481
413,4.154,19,0.091481481
414,4.155,19,0.091481481
415,4.156,19,0.114351852
416,4.157,19,0.114351852
417,4.158,19,0.091481481
418,4.159,19,0.137222222
419,4.16,19,0.137222222
420,4.161,19,0.137222222
421,4.162,19,0.137222222
422,4.163,19,0.091481481
423,4.164,19,0.091481481
424,4.165,19,0.091481481
425,4.166,19,0.137222222
426,4.167,19,0.091481481
427,4.168,19,0.091481481
428,4.169,19,0.091481481
429,4.17,19,0.171527778
430,4.171,19,0.068611111
431,4.172,19,0.102916667
432,4.173,19,0.137222222
433,4.174,19,0.137222222
434,4.175,19,0.102916667
435,4.176,19,0.068611111
436,4.177,19,0.171527778
437,4.178,19,0.137083333
438,4.179,19,0.091388889
439,4.18,19,0.08
440,4.181,19,0.068611111
441,4.182,19,0.102916667
442,4.183,19,0.205833333
443,4.184,19,0.091481481
444,4.185,19,0.114351852
445,4.186,19,0.102881944
446,4.187,19,0.068541667
447,4.188,19,0.1028125
448,4.189,19,0.114282407
449,4.19,19,0.091481481
450,4.191,19,0.182962963
451,4.192,19,0.091481481
452,4.193,19,0.137222222
453,4.194,19,0.091481481
454,4.195,19,0.114351852
455,4.196,19,0.102916667
456,4.197,19,0.068611111
457,4.198,19,0.102916667
458,4.199,19,0.137222222
459,4.2,19,0.114351852
460,4.201,19,0.091481481
461,4.202,19,0.091481481
462,4.203,19,0.114351852
463,4.204,19,0.114351852
464,4.205,19,0.091481481
465,4.206,19,0.137222222
466,4.207,19,0.068611111
467,4.208,19,0.068611111
468,4.209,19,0.137222222
469,4.21,19,0.137222222
470,4.211,19,0.091481481
471,4.212,19,0.091481481
472,4.213,19,0.091481481
473,4.214,19,0.137222222
474,4.215,19,0.091481481
475,4.216,19,0.114351852
476,4.217,19,0.114351852
477,4.218,19,0.091481481
478,4.219,19,0.091481481
479,4.22,19,0.182962963
480,4.221,19,0.068611111
481,4.222,19,0.068611111
482,4.223,19,0.137222222
483,4.224,19,0.137222222
484,4.225,19,0.068611111
485,4.226,19,0.068611111
486,4.227,19,0.137222222
487,4.228,19,0.091481481
488,4.229,19,0.182962963
489,4.23,19,0.054888889
490,4.231,19,0.054888889
491,4.232,19,0.164666667
492,4.233,19,0.091481481
493,4.234,19,0.091481481
494,4.235,19,0.091481481
495,4.236,19,0.091481481
0,3.7145,18,0.079246032
1,3.7155,18,0.079246032
2,3.7165,18,0.079246032
3,3.7175,18,0.08582672
4,3.7185,18,0.092407407
5,3.7195,18,0.092407407
6,3.7205,18,0.115543981
7,3.7215,18,0.138680556
8,3.7225,18,0.208020833
9,3.7235,18,0.231134259
10,3.7245,18,0.184907407
11,3.7255,18,0.2775
12,3.7265,18,0.2775
13,3.7275,18,0.2775
14,3.7285,18,0.185
15,3.7295,18,0.37
16,3.7305,18,0.41625
17,3.7315,18,0.2775
18,3.7325,18,0.2775
19,3.7335,18,0.2775
20,3.7345,18,0.2775
21,3.7355,18,0.50875
22,3.7365,18,0.185
23,3.7375,18,0.555138889
24,3.7385,18,0.416388889
25,3.7395,18,0.277569444
26,3.7405,18,0.416597222
27,3.7415,18,0.185185185
28,3.7425,18,0.509259259
29,3.7435,18,0.277777778
30,3.7445,18,0.509259259
31,3.7455,18,0.185185185
32,3.7465,18,0.555555556
33,3.7475,18,0.185185185
34,3.7485,18,0.509259259
35,3.7495,18,0.277777778
36,3.7505,18,0.277777778
37,3.7515,18,0.277777778
38,3.7525,18,0.277777778
39,3.7535,18,0.555555556
40,3.7545,18,0.231481481
41,3.7555,18,0.185185185
42,3.7565,18,0.416666667
43,3.7575,18,0.416666667
44,3.7585,18,0.277777778
45,3.7595,18,0.277777778
46,3.7605,18,0.416666667
47,3.7615,18,0.277777778
48,3.7625,18,0.277777778
49,3.7635,18,0.416666667
50,3.7645,18,0.277777778
51,3.7655,18,0.185185185
52,3.7665,18,0.37037037
53,3.7675,18,0.37037037
54,3.7685,18,0.185185185
55,3.7695,18,0.277777778
56,3.7705,18,0.277777778
57,3.7715,18,0.416666667
58,3.7725,18,0.277777778
59,3.7735,18,0.277777778
60,3.7745,18,0.277777778
61,3.7755,18,0.277777778
62,3.7765,18,0.277777778
63,3.7775,18,0.277777778
64,3.7785,18,0.277777778
65,3.7795,18,0.277777778
66,3.7805,18,0.231481481
67,3.7815,18,0.185185185
68,3.7825,18,0.277777778
69,3.7835,18,0.185185185
70,3.7845,18,0.231481481
71,3.7855,18,0.486111111
72,3.7865,18,0.138888889
73,3.7875,18,0.208333333
74,3.7885,18,0.277777778
75,3.7895,18,0.277777778
76,3.7905,18,0.231481481
77,3.7915,18,0.185185185
78,3.7925,18,0.370601852
79,3.7935,18,0.18537037
80,3.7945,18,0.278055556
81,3.7955,18,0.333666667
82,3.7965,18,0.111222222
83,3.7975,18,0.111222222
84,3.7985,18,0.278055556
85,3.7995,18,0.278055556
86,3.8005,18,0.370740741
87,3.8015,18,0.18537037
88,3.8025,18,0.18537037
89,3.8035,18,0.18537037
90,3.8045,18,0.18537037
91,3.8055,18,0.278055556
92,3.8065,18,0.278055556
93,3.8075,18,0.18537037
94,3.8085,18,0.18537037
95,3.8095,18,0.18537037
96,3.8105,18,0.370740741
97,3.8115,18,0.18537037
98,3.8125,18,0.18537037
99,3.8135,18,0.18537037
100,3.8145,18,0.18537037
101,3.8155,18,0.278055556
102,3.8165,18,0.278055556
103,3.8175,18,0.18537037
104,3.8185,18,0.162199074
105,3.8195,18,0.139027778
106,3.8205,18,0.208541667
107,3.8215,18,0.278055556
108,3.8225,18,0.231712963
109,3.8235,18,0.18537037
110,3.8245,18,0.18537037
111,3.8255,18,0.231712963
112,3.8265,18,0.208541667
113,3.8275,18,0.139027778
114,3.8285,18,0.162199074
115,3.8295,18,0.18537037
116,3.8305,18,0.278055556
117,3.8315,18,0.18537037
118,3.8325,18,0.162199074
119,3.8335,18,0.139027778
120,3.8345,18,0.208541667
121,3.8355,18,0.231712963
122,3.8365,18,0.18537037
123,3.8375,18,0.18537037
124,3.8385,18,0.18537037
125,3.8395,18,0.18537037
126,3.8405,18,0.18537037
127,3.8415,18,0.18537037
128,3.8425,18,0.18537037
129,3.8435,18,0.278055556
130,3.8445,18,0.139027778
131,3.8455,18,0.139027778
132,3.8465,18,0.18537037
133,3.8475,18,0.162199074
134,3.8485,18,0.139027778
135,3.8495,18,0.208541667
136,3.8505,18,0.231712963
137,3.8515,18,0.18537037
138,3.8525,18,0.18537037
139,3.8535,18,0.18537037
140,3.8545,18,0.18537037
141,3.8555,18,0.139027778
142,3.8565,18,0.139027778
143,3.8575,18,0.18537037
144,3.8585,18,0.162199074
145,3.8595,18,0.139027778
146,3.8605,18,0.162199074
147,3.8615,18,0.18537037
148,3.8625,18,0.18537037
149,3.8635,18,0.18537037
150,3.8645,18,0.18537037
151,3.8655,18,0.18537037
152,3.8665,18,0.162199074
153,3.8675,18,0.139027778
154,3.8685,18,0.208541667
155,3.8695,18,0.208541667
156,3.8705,18,0.139027778
157,3.8715,18,0.139027778
158,3.8725,18,0.139027778
159,3.8735,18,0.162199074
160,3.8745,18,0.18537037
161,3.8755,18,0.18537037
162,3.8765,18,0.162199074
163,3.8775,18,0.139027778
164,3.8785,18,0.162199074
165,3.8795,18,0.18537037
166,3.8805,18,0.139027778
167,3.8815,18,0.139027778
168,3.8825,18,0.18537037
169,3.8835,18,0.162199074
170,3.8845,18,0.139027778
171,3.8855,18,0.162199074
172,3.8865,18,0.18537037
173,3.8875,18,0.139027778
174,3.8885,18,0.139027778
175,3.8895,18,0.139027778
176,3.8905,18,0.139027778
177,3.8915,18,0.18537037
178,3.8925,18,0.162199074
179,3.8935,18,0.139027778
180,3.8945,18,0.208541667
181,3.8955,18,0.208541667
182,3.8965,18,0.139027778
183,3.8975,18,0.139027778
184,3.8985,18,0.139027778
185,3.8995,18,0.139027778
186,3.9005,18,0.139027778
187,3.9015,18,0.162199074
188,3.9025,18,0.18537037
189,3.9035,18,0.139027778
190,3.9045,18,0.139027778
191,3.9055,18,0.139027778
192,3.9065,18,0.139027778
193,3.9075,18,0.18537037
194,3.9085,18,0.162199074
195,3.9095,18,0.139027778
196,3.9105,18,0.139027778
197,3.9115,18,0.139027778
198,3.9125,18,0.162199074
199,3.9135,18,0.18537037
200,3.9145,18,0.111222222
201,3.9155,18,0.111222222
202,3.9165,18,0.148296296
203,3.9175,18,0.18537037
204,3.9185,18,0.18537037
205,3.9195,18,0.139027778
206,3.9205,18,0.092685185
207,3.9215,18,0.092685185
208,3.9225,18,0.18537037
209,3.9235,18,0.208541667
210,3.9245,18,0.139027778
211,3.9255,18,0.139027778
212,3.9265,18,0.139027778
213,3.9275,18,0.139027778
214,3.9285,18,0.139027778
215,3.9295,18,0.162199074
216,3.9305,18,0.18537037
217,3.9315,18,0.111222222
218,3.9325,18,0.111222222
219,3.9335,18,0.194638889
220,3.9345,18,0.208541667
221,3.9355,18,0.139027778
222,3.9365,18,0.125125
223,3.9375,18,0.111222222
224,3.9385,18,0.111222222
225,3.9395,18,0.18537037
226,3.9405,18,0.148296296
227,3.9415,18,0.111222222
228,3.9425,18,0.111222222
229,3.9435,18,0.18537037
230,3.9445,18,0.148296296
231,3.9455,18,0.111222222
232,3.9465,18,0.111222222
233,3.9475,18,0.18537037
234,3.9485,18,0.148296296
235,3.9495,18,0.111222222
236,3.9505,18,0.111222222
237,3.9515,18,0.139027778
238,3.9525,18,0.139027778
239,3.9535,18,0.139027778
240,3.9545,18,0.139027778
241,3.9555,18,0.18537037
242,3.9565,18,0.162199074
243,3.9575,18,0.139027778
244,3.9585,18,0.139027778
245,3.9595,18,0.139027778
246,3.9605,18,0.125125
247,3.9615,18,0.111222222
248,3.9625,18,0.111222222
249,3.9635,18,0.18537037
250,3.9645,18,0.162199074
251,3.9655,18,0.139027778
252,3.9665,18,0.139027778
253,3.9675,18,0.139027778
254,3.9685,18,0.139027778
255,3.9695,18,0.139027778
256,3.9705,18,0.139027778
257,3.9715,18,0.139027778
258,3.9725,18,0.139027778
259,3.9735,18,0.139027778
260,3.9745,18,0.139027778
261,3.9755,18,0.139027778
262,3.9765,18,0.139027778
263,3.9775,18,0.139027778
264,3.9785,18,0.139027778
265,3.9795,18,0.139027778
266,3.9805,18,0.139027778
267,3.9815,18,0.139027778
268,3.9825,18,0.139027778
269,3.9835,18,0.139027778
270,3.9845,18,0.139027778
271,3.9855,18,0.139027778
272,3.9865,18,0.139027778
273,3.9875,18,0.139027778
274,3.9885,18,0.139027778
275,3.9895,18,0.139027778
276,3.9905,18,0.125125
277,3.9915,18,0.111222222
278,3.9925,18,0.111222222
279,3.9935,18,0.139027778
280,3.9945,18,0.139027778
281,3.9955,18,0.18537037
282,3.9965,18,0.162199074
283,3.9975,18,0.139027778
284,3.9985,18,0.139027778
285,3.9995,18,0.139027778
286,4.0005,18,0.115856481
287,4.0015,18,0.092685185
288,4.0025,18,0.092685185
289,4.0035,18,0.18537037
290,4.0045,18,0.194638889
291,4.0055,18,0.111222222
292,4.0065,18,0.111222222
293,4.0075,18,0.111222222
294,4.0085,18,0.111222222
295,4.0095,18,0.148296296
296,4.0105,18,0.18537037
297,4.0115,18,0.111222222
298,4.0125,18,0.111222222
299,4.0135,18,0.111222222
300,4.0145,18,0.111222222
301,4.0155,18,0.111222222
302,4.0165,18,0.18537037
303,4.0175,18,0.162199074
304,4.0185,18,0.139027778
305,4.0195,18,0.162199074
306,4.0205,18,0.18537037
307,4.0215,18,0.111222222
308,4.0225,18,0.111222222
309,4.0235,18,0.111222222
310,4.0245,18,0.111222222
311,4.0255,18,0.111222222
312,4.0265,18,0.18537037
313,4.0275,18,0.162199074
314,4.0285,18,0.139027778
315,4.0295,18,0.115856481
316,4.0305,18,0.092685185
317,4.0315,18,0.092685185
318,4.0325,18,0.139027778
319,4.0335,18,0.18537037
320,4.0345,18,0.139027778
321,4.0355,18,0.139027778
322,4.0365,18,0.111222222
323,4.0375,18,0.111222222
324,4.0385,18,0.148296296
325,4.0395,18,0.18537037
326,4.0405,18,0.111111111
327,4.0415,18,0.111111111
328,4.0425,18,0.125
329,4.0435,18,0.138888889
330,4.0445,18,0.138958333
331,4.0455,18,0.139027778
332,4.0465,18,0.139027778
333,4.0475,18,0.139027778
334,4.0485,18,0.139027778
335,4.0495,18,0.139027778
336,4.0505,18,0.125125
337,4.0515,18,0.111222222
338,4.0525,18,0.111222222
339,4.0535,18,0.111222222
340,4.0545,18,0.111222222
341,4.0555,18,0.111222222
342,4.0565,18,0.111222222
343,4.0575,18,0.111222222
344,4.0585,18,0.139027778
345,4.0595,18,0.139027778
346,4.0605,18,5.731944444
347,4.0615,18,0.184074074
348,4.0625,18,0.092037037
349,4.0635,18,0.138055556
350,4.0645,18,0.092037037
351,4.0655,18,0.115046296
352,4.0665,18,0.207083333
353,4.0675,18,0.092037037
354,4.0685,18,0.115046296
355,4.0695,18,0.207083333
356,4.0705,18,0.069027778
357,4.0715,18,0.069027778
358,4.0725,18,0.207083333
359,4.0735,18,0.115046296
360,4.0745,18,0.092037037
361,4.0755,18,0.184074074
362,4.0765,18,0.092037037
363,4.0775,18,0.138055556
364,4.0785,18,0.138055556
365,4.0795,18,0.092037037
366,4.0805,18,0.115046296
367,4.0815,18,0.138055556
368,4.0825,18,0.138055556
369,4.0835,18,0.103541667
370,4.0845,18,0.069027778
371,4.0855,18,0.103541667
372,4.0865,18,0.138055556
373,4.0875,18,0.138055556
374,4.0885,18,0.138055556
375,4.0895,18,0.138055556
376,4.0905,18,0.138055556
377,4.0915,18,0.115046296
378,4.0925,18,0.092037037
379,4.0935,18,0.138055556
380,4.0945,18,0.138055556
381,4.0955,18,0.138055556
382,4.0965,18,0.092037037
383,4.0975,18,0.115046296
384,4.0985,18,0.138055556
385,4.0995,18,0.115046296
386,4.1005,18,0.092037037
387,4.1015,18,0.138055556
388,4.1025,18,0.138055556
389,4.1035,18,0.092037037
390,4.1045,18,0.115046296
391,4.1055,18,0.138055556
392,4.1065,18,0.138055556
393,4.1075,18,0.103541667
394,4.1085,18,0.069027778
395,4.1095,18,0.103541667
396,4.1105,18,0.207083333
397,4.1115,18,0.092037037
398,4.1125,18,0.091990741
399,4.1135,18,0.091944444
400,4.1145,18,0.183935185
401,4.1155,18,0.092037037
402,4.1165,18,0.138055556
403,4.1175,18,0.092037037
404,4.1185,18,0.091990741
405,4.1195,18,0.091944444
406,4.1205,18,0.137777778
407,4.1215,18,0.183703704
408,4.1225,18,0.091851852
409,4.1235,18,0.091944444
410,4.1245,18,0.114930556
411,4.1255,18,0.114930556
412,4.1265,18,0.091944444
413,4.1275,18,0.092037037
414,4.1285,18,0.218553241
415,4.1295,18,0.068958333
416,4.1305,18,0.1034375
417,4.1315,18,0.137916667
418,4.1325,18,0.114884259
419,4.1335,18,0.091851852
420,4.1345,18,0.091851852
421,4.1355,18,0.183703704
422,4.1365,18,0.137777778
423,4.1375,18,0.091851852
424,4.1385,18,0.091851852
425,4.1395,18,0.091851852
426,4.1405,18,0.137777778
427,4.1415,18,0.137777778
428,4.1425,18,0.091851852
429,4.1435,18,0.183703704
430,4.1445,18,0.068888889
431,4.1455,18,0.068888889
432,4.1465,18,0.137777778
433,4.1475,18,0.137777778
434,4.1485,18,0.137777778
435,4.1495,18,0.068888889
436,4.1505,18,0.068888889
437,4.1515,18,0.137777778
438,4.1525,18,0.172222222
439,4.1535,18,0.068888889
440,4.1545,18,0.103333333
441,4.1555,18,0.114814815
442,4.1565,18,0.091851852
443,4.1575,18,0.137777778
444,4.1585,18,0.091851852
445,4.1595,18,0.114814815
446,4.1605,18,0.137777778
447,4.1615,18,0.103333333
448,4.1625,18,0.068888889
449,4.1635,18,0.103333333
450,4.1645,18,0.137777778
451,4.1655,18,0.114814815
452,4.1665,18,0.091851852
453,4.1675,18,0.137777778
454,4.1685,18,0.137777778
455,4.1695,18,0.091851852
456,4.1705,18,0.091898148
457,4.1715,18,0.091944444
458,4.1725,18,0.137916667
459,4.1735,18,0.091851852
460,4.1745,18,0.183703704
461,4.1755,18,0.068888889
462,4.1765,18,0.068888889
463,4.1775,18,0.137777778
464,4.1785,18,0.091851852
465,4.1795,18,0.183703704
466,4.1805,18,0.091851852
467,4.1815,18,0.091851852
468,4.1825,18,0.091851852
469,4.1835,18,0.091851852
470,4.1845,18,0.114814815
471,4.1855,18,0.137777778
472,4.1865,18,0.137777778
473,4.1875,18,0.103333333
474,4.1885,18,0.068888889
475,4.1895,18,0.068888889
476,4.1905,18,0.068888889
477,4.1915,18,0.172222222
478,4.1925,18,0.091851852
479,4.1935,18,0.114814815
480,4.1945,18,0.114814815
481,4.1955,18,0.091851852
482,4.1965,18,0.091851852
483,4.1975,18,0.114814815
484,4.1985,18,0.114814815
485,4.1995,18,0.091851852
486,4.2005,18,0.137777778
487,4.2015,18,0.137777778
488,4.2025,18,0.091851852
489,4.2035,18,0.091851852
490,4.2045,18,0.091851852
491,4.2055,18,0.137777778
492,4.2065,18,0.091851852
493,4.2075,18,0.114814815
494,4.2085,18,0.114814815
495,4.2095,18,0.091851852
496,4.2105,18,0.137777778
497,4.2115,18,0.068888889
498,4.2125,18,0.068888889
499,4.2135,18,0.137777778
500,4.2145,18,0.137777778
501,4.2155,18,0.068888889
502,4.2165,18,0.068888889
503,4.2175,18,0.137777778
504,4.2185,18,0.137777778
505,4.2195,18,0.091851852
506,4.2205,18,0.091851852
507,4.2215,18,0.091851852
508,4.2225,18,0.091851852
509,4.2235,18,0.114814815
510,4.2245,18,0.114814815
511,4.2255,18,0.091851852
512,4.2265,18,0.091851852
513,4.2275,18,0.114814815
514,4.2285,18,0.114814815
515,4.2295,18,0.091851852
516,4.2305,18,0.091851852
517,4.2315,18,0.114814815
518,4.2325,18,0.114814815
519,4.2335,18,0.091851852
520,4.2345,18,0.091851852
0,3.6885,17,0.002726496
1,3.6895,17,0.002726496
2,3.6905,17,0.002726496
3,3.6915,17,0.002726496
4,3.6925,17,0.002726496
5,3.6935,17,0.002726496
6,3.6945,17,0.002726496
7,3.6955,17,0.002726496
8,3.6965,17,0.002726496
9,3.6975,17,0.002726496
10,3.6985,17,0.002726496
11,3.6995,17,0.002726496
12,3.7005,17,0.002726496
13,3.7015,17,0.002726496
14,3.7025,17,0.002726496
15,3.7035,17,0.002726496
16,3.7045,17,0.002726496
17,3.7055,17,0.002726496
18,3.7065,17,0.002726496
19,3.7075,17,0.002726496
20,3.7085,17,0.002726496
21,3.7095,17,0.002726496
22,3.7105,17,0.002726496
23,3.7115,17,0.002726496
24,3.7125,17,0.002726496
25,3.7135,17,0.002726496
26,3.7145,17,0.002726496
27,3.7155,17,0.002726496
28,3.7165,17,0.002726496
29,3.7175,17,0.002726496
30,3.7185,17,0.002726496
31,3.7195,17,0.002726496
32,3.7205,17,0.031343407
33,3.7215,17,0.059960317
34,3.7225,17,0.059960317
35,3.7235,17,0.059960317
36,3.7245,17,0.130972222
37,3.7255,17,0.130972222
38,3.7265,17,0.126666667
39,3.7275,17,0.126666667
40,3.7285,17,0.038974359
41,3.7295,17,0.038974359
42,3.7305,17,0.038974359
43,3.7315,17,0.038974359
44,3.7325,17,0.038974359
45,3.7335,17,0.038974359
46,3.7345,17,0.072459402
47,3.7355,17,0.105944444
48,3.7365,17,0.105944444
49,3.7375,17,0.184259259
50,3.7385,17,0.184259259
51,3.7395,17,0.184259259
52,3.7405,17,0.055277778
53,3.7415,17,0.055277778
54,3.7425,17,0.055277778
55,3.7435,17,0.055277778
56,3.7445,17,0.055277778
57,3.7455,17,0.142569444
58,3.7465,17,0.142569444
59,3.7475,17,0.146944444
60,3.7485,17,0.146944444
61,3.7495,17,0.323277778
62,3.7505,17,0.058777778
63,3.7515,17,0.058777778
64,3.7525,17,0.058777778
65,3.7535,17,0.058777778
66,3.7545,17,0.179944444
67,3.7555,17,0.253333333
68,3.7565,17,0.205555556
69,3.7575,17,0.056060606
70,3.7585,17,0.056060606
71,3.7595,17,0.056060606
72,3.7605,17,0.056060606
73,3.7615,17,0.056060606
74,3.7625,17,0.133261785
75,3.7635,17,0.210462963
76,3.7645,17,0.21537037
77,3.7655,17,0.139990741
78,3.7665,17,0.064611111
79,3.7675,17,0.064611111
80,3.7685,17,0.064611111
81,3.7695,17,0.064611111
82,3.7705,17,0.197444444
83,3.7715,17,0.249513889
84,3.7725,17,0.16875
85,3.7735,17,0.196875
86,3.7745,17,0.225
87,3.7755,17,0.0675
88,3.7765,17,0.0675
89,3.7775,17,0.0675
90,3.7785,17,0.0675
91,3.7795,17,0.0675
92,3.7805,17,0.229907407
93,3.7815,17,0.203009259
94,3.7825,17,0.176111111
95,3.7835,17,0.205462963
96,3.7845,17,0.234814815
97,3.7855,17,0.234722222
98,3.7865,17,0.234722222
99,3.7875,17,0.234722222
100,3.7885,17,0.176111111
101,3.7895,17,0.176111111
102,3.7905,17,0.352222222
103,3.7915,17,0.176111111
104,3.7925,17,0.176111111
105,3.7935,17,0.234814815
106,3.7945,17,0.205462963
107,3.7955,17,0.176111111
108,3.7965,17,0.205462963
109,3.7975,17,0.234814815
110,3.7985,17,0.352222222
111,3.7995,17,0.176111111
112,3.8005,17,0.176111111
113,3.8015,17,0.234814815
114,3.8025,17,0.205462963
115,3.8035,17,0.176111111
116,3.8045,17,0.264166667
117,3.8055,17,0.264166667
118,3.8065,17,0.176111111
119,3.8075,17,0.176111111
120,3.8085,17,0.176111111
121,3.8095,17,0.264166667
122,3.8105,17,0.264166667
123,3.8115,17,0.176111111
124,3.8125,17,0.205462963
125,3.8135,17,0.234814815
126,3.8145,17,0.234814815
127,3.8155,17,0.205462963
128,3.8165,17,0.176111111
129,3.8175,17,0.205462963
130,3.8185,17,0.234814815
131,3.8195,17,0.176111111
132,3.8205,17,0.176111111
133,3.8215,17,0.234814815
134,3.8225,17,0.205462963
135,3.8235,17,0.176111111
136,3.8245,17,0.205462963
137,3.8255,17,0.234814815
138,3.8265,17,0.234814815
139,3.8275,17,0.205462963
140,3.8285,17,0.176111111
141,3.8295,17,0.205462963
142,3.8305,17,0.234814815
143,3.8315,17,0.176111111
144,3.8325,17,0.176111111
145,3.8335,17,0.176111111
146,3.8345,17,0.176111111
147,3.8355,17,0.234814815
148,3.8365,17,0.234814815
149,3.8375,17,0.234814815
150,3.8385,17,0.176111111
151,3.8395,17,0.176111111
152,3.8405,17,0.176180556
153,3.8415,17,0.176180556
154,3.8425,17,0.235
155,3.8435,17,0.205625
156,3.8445,17,0.17625
157,3.8455,17,0.176215278
158,3.8465,17,0.176180556
159,3.8475,17,0.176145833
160,3.8485,17,0.176111111
161,3.8495,17,0.205462963
162,3.8505,17,0.234814815
163,3.8515,17,0.176111111
164,3.8525,17,0.176111111
165,3.8535,17,0.234907407
166,3.8545,17,0.205578704
167,3.8555,17,0.17625
168,3.8565,17,0.176215278
169,3.8575,17,0.176180556
170,3.8585,17,0.176145833
171,3.8595,17,0.176111111
172,3.8605,17,0.176145833
173,3.8615,17,0.176180556
174,3.8625,17,0.176180556
175,3.8635,17,0.176180556
176,3.8645,17,0.176145833
177,3.8655,17,0.176111111
178,3.8665,17,0.176111111
179,3.8675,17,0.176111111
180,3.8685,17,0.176145833
181,3.8695,17,0.176180556
182,3.8705,17,0.176215278
183,3.8715,17,0.17625
184,3.8725,17,0.17625
185,3.8735,17,0.17625
186,3.8745,17,0.205578704
187,3.8755,17,0.234907407
188,3.8765,17,0.140888889
189,3.8775,17,0.140888889
190,3.8785,17,0.1585
191,3.8795,17,0.176111111
192,3.8805,17,0.158527778
193,3.8815,17,0.140944444
194,3.8825,17,0.140944444
195,3.8835,17,0.176180556
196,3.8845,17,0.176180556
197,3.8855,17,0.176180556
